tag,name,keywords,checked,selected,url
62,"Y. Li, W. Wei, D. Li, P. Wang, W. Li and J. Zhong, ""HGC-Net: Deep Anthropomorphic Hand Grasping in Clutter,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 714-720.","keywords: {Point cloud compression;Annotations;Neural networks;Grasping;Predictive models;End effectors;Data models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811756&isnumber=9811357
63,"X. Zhu, Y. Zhou, Y. Fan, L. Sun, J. Chen and M. Tomizuka, ""Learn to Grasp with Less Supervision: A Data-Efficient Maximum Likelihood Grasp Sampling Loss,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 721-727.","keywords: {Training;Convolutional codes;Automation;Grasping;Task analysis;Robots;Videos},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811685&isnumber=9811357
64,"C. B. Teeple, J. Werfel and R. J. Wood, ""Multi-Dimensional Compliance of Soft Grippers Enables Gentle Interaction with Thin, Flexible Objects,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 728-734.","keywords: {Uncertainty;Dynamics;Grasping;Soft robotics;Robot sensing systems;Hardware;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812324&isnumber=9811357
65,"C. De Farias, B. Tamadazte, R. Stolkin and N. Marturi, ""Grasp Transfer for Deformable Objects by Functional Map Correspondence,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 735-741.","keywords: {Frequency modulation;Shape;Semantics;Grasping;Search problems;Robot sensing systems;Stability analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812141&isnumber=9811357
66,"X. Lou, Y. Yang and C. Choi, ""Learning Object Relations with Graph Neural Networks for Target-Driven Grasping in Dense Clutter,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 742-748.","keywords: {Training;Geometry;Automation;Shape;Robot kinematics;Grasping;Sampling methods;Grasping;Deep Learning in Grasping and Manipulation;Perception for Grasping and Manipulation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811601&isnumber=9811357
67,"C. Zhao, Z. Tong, J. Rojas and J. Seo, ""Learning to Pick by Digging: Data-Driven Dig-Grasping for Bin Picking from Clutter,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 749-754.","keywords: {Learning systems;Visualization;Automation;Reinforcement learning;Color;Robot sensing systems;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811736&isnumber=9811357
68,"A. Morel, Y. Kunimoto, A. Coninx and S. Doncieux, ""Automatic Acquisition of a Repertoire of Diverse Grasping Trajectories through Behavior Shaping and Novelty Search,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 755-761.","keywords: {Learning systems;Training;Simulation;Grasping;Diversity methods;Predictive models;Behavioral sciences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811837&isnumber=9811357
69,"V. Mayer, Q. Feng, J. Deng, Y. Shi, Z. Chen and A. Knoll, ""FFHNet: Generating Multi-Fingered Robotic Grasps for Unknown Objects in Real-time,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 762-769.","keywords: {Training;Automation;Graphics processing units;Grasping;Real-time systems;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811666&isnumber=9811357
70,"V. Gabler, G. Huber and D. Wollherr, ""A Force-Sensitive Grasping Controller Using Tactile Gripper Fingers and an Industrial Position-Controlled Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 770-776.","keywords: {Visualization;Uncertainty;Service robots;Tactile sensors;Grasping;Robot sensing systems;Manipulators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812278&isnumber=9811357
71,"Y. Sun, E. Amatova and T. Chen, ""Multi-Object Grasping - Types and Taxonomy,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 777-783.","keywords: {Legged locomotion;Automation;Taxonomy;Grasping;Data collection;Data models;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812388&isnumber=9811357
72,"M. Tunnell, H. Chung and Y. Chang, ""A Novel Convolutional Neural Network for Emotion Recognition Using Neurophysiological Signals,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 792-797.","keywords: {Training;Pipelines;Feature extraction;Brain modeling;Electroencephalography;Data models;Convolutional neural networks},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811868&isnumber=9811357
73,"N. Taghavi, M. H. A. Alqatamin and D. O. Popa, ""AMI: Adaptive Motion Imitation Algorithm Based on Deep Reinforcement Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 798-804.","keywords: {Automation;Adaptive systems;Operating systems;Social robots;Medical treatment;Reinforcement learning;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812121&isnumber=9811357
74,"R. Zhou, H. Zhou, H. Gao, M. Tomizuka, J. Li and Z. Xu, ""Grouptron: Dynamic Multi-Scale Graph Convolutional Networks for Group-Aware Dense Crowd Trajectory Forecasting,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 805-811.","keywords: {Automation;Heuristic algorithms;Clustering algorithms;Benchmark testing;Predictive models;Prediction algorithms;Graph neural networks},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811585&isnumber=9811357
75,"Z. Chongyu, G. Wenzhi, W. Rongwei, Z. Wang and C. Wu, ""Deep Learning-driven Front-Following within Close Proximity: a Hands-Free Control Model on a Smart Walker,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 812-818.","keywords: {Legged locomotion;Deep learning;Analytical models;Laser radar;Sociology;Feature extraction;Cameras;Front Following;Smart Walker;Close Proximity;LSTM;Gait Analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811910&isnumber=9811357
76,"Y. Wang, H. Cheng and M. Q. . -H. Meng, ""A2DIO: Attention-Driven Deep Inertial Odometry for Pedestrian Localization based on 6D IMU,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 819-825.","keywords: {Training;Location awareness;Recurrent neural networks;Automation;Benchmark testing;Feature extraction;Convolutional neural networks},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811714&isnumber=9811357
77,"K. Wu et al., ""Adaptable Action-Aware Vital Models for Personalized Intelligent Patient Monitoring,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 826-832.","keywords: {Heart rate;Adaptation models;Patient monitoring;Medical devices;Automation;Buildings;Medical services},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812176&isnumber=9811357
78,"L. Kästner, B. Fatloun, Z. Shen, D. Gawrisch and J. Lambrecht, ""Human-Following and -guiding in Crowded Environments using Semantic Deep-Reinforcement-Learning for Mobile Service Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 833-839.","keywords: {Visualization;Adaptation models;Navigation;Service robots;Semantics;Robustness;Behavioral sciences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812111&isnumber=9811357
79,"C. Tiseo, Q. Rouxel, Z. Li and M. Mistry, ""Robust Impedance Control for Dexterous Interaction Using Fractal Impedance Controller with IK-Optimisation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 840-846.","keywords: {Machine learning algorithms;Perturbation methods;Stability analysis;Robustness;Hardware;Trajectory;Impedance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812013&isnumber=9811357
80,"Y. Hua et al., ""Towards Efficient 3D Human Motion Prediction using Deformable Transformer-based Adversarial Network,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 861-867.","keywords: {Training;Three-dimensional displays;Costs;Correlation;Human-robot interaction;Computer architecture;Transformers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812325&isnumber=9811357
81,"K. Sun, S. Chaves, P. Martin and V. Kumar, ""RTGNN: A Novel Approach to Model Stochastic Traffic Dynamics,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 876-882.","keywords: {Couplings;Dynamics;Decision making;Stochastic processes;Predictive models;Prediction algorithms;Data models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812104&isnumber=9811357
82,"R. Battrawy, R. Schuster, M. N. Mahani and D. Stricker, ""RMS-FlowNet: Efficient and Robust Multi-Scale Scene Flow Estimation for Large-Scale Point Clouds,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 883-889.","keywords: {Point cloud compression;Automation;Estimation;Feature extraction;Data models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811981&isnumber=9811357
83,"Z. Zou et al., ""Real-time Full-stack Traffic Scene Perception for Autonomous Driving with Roadside Cameras,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 890-896.","keywords: {Location awareness;Training;Three-dimensional displays;Annotations;Object detection;Cameras;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812137&isnumber=9811357
84,"M. Vitelli et al., ""SafetyNet: Safe Planning for Real-World Self-Driving Vehicles Using Machine-Learned Policies,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 897-904.","keywords: {Training;Measurement;Automation;Navigation;Urban areas;Reinforcement learning;Control systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811576&isnumber=9811357
85,"J. Yu, J. Kim, M. Kim and H. Oh, ""Camera-Tracklet-Aware Contrastive Learning for Unsupervised Vehicle Re-Identification,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 905-911.","keywords: {Degradation;Deep learning;Codes;Automation;Cameras;Boosting},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812007&isnumber=9811357
86,"B. Li, N. Ammar, P. Tiwari and H. Peng, ""Decentralized Ride-sharing of Shared Autonomous Vehicles Using Graph Neural Network-Based Reinforcement Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 912-918.","keywords: {Automation;Heuristic algorithms;Computational modeling;Optimization methods;Reinforcement learning;Data models;Computational efficiency},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811596&isnumber=9811357
87,"S. Das, N. Mahabadi, A. Djikic, C. Nassir, S. Chatterjee and M. Fallon, ""Extrinsic Calibration and Verification of Multiple Non-overlapping Field of View Lidar Sensors,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 919-925.","keywords: {Point cloud compression;Training;Solid modeling;Laser radar;Semantics;Feature extraction;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811704&isnumber=9811357
88,"J. Zhang, Q. Lyu, G. Peng, Z. Wu, Q. Yan and D. Wang, ""LB-L2L-Calib: Accurate and Robust Extrinsic Calibration for Multiple 3D LiDARs with Long Baseline and Large Viewpoint Difference,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 926-932.","keywords: {Point cloud compression;Laser radar;Three-dimensional displays;Automation;Fuses;Estimation;Calibration},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812062&isnumber=9811357
89,"A. Tomy, A. Paigwar, K. S. Mann, A. Renzaglia and C. Laugier, ""Fusing Event-based and RGB camera for Robust Object Detection in Adverse Conditions,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 933-939.","keywords: {Deep learning;Navigation;Robot vision systems;Object detection;Sensor fusion;Dynamic range;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812059&isnumber=9811357
90,"D. Guo, T. Mordan and A. Alahi, ""Pedestrian Stop and Go Forecasting with Hybrid Feature Fusion,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 940-947.","keywords: {Legged locomotion;Heuristic algorithms;Video sequences;Benchmark testing;Prediction algorithms;Trajectory;Behavioral sciences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811664&isnumber=9811357
91,"X. Liao et al., ""Online Prediction of Lane Change with a Hierarchical Learning-Based Approach,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 948-954.","keywords: {Uncertainty;Roads;Seals;Reinforcement learning;Predictive models;Prediction algorithms;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812269&isnumber=9811357
92,"I. Cuiral-Zueco, G. López-Nicolás and H. Araujo, ""Gripper positioning for object deformation tasks,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 963-969.","keywords: {Measurement;Shape control;Three-dimensional displays;Shape;Simulation;Transforms;Grippers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812304&isnumber=9811357
93,"J. Moura, T. Stouraitis and S. Vijayakumar, ""Non-prehensile Planar Manipulation via Trajectory Optimization with Complementarity Constraints,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 970-976.","keywords: {Automation;Contacts;Switches;Planning;Task analysis;Trajectory optimization;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811942&isnumber=9811357
94,"R. Laha et al., ""Coordinate Invariant User-Guided Constrained Path Planning with Reactive Rapidly Expanding Plane-Oriented Escaping Trees,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 977-984.","keywords: {Interpolation;Robot kinematics;Stacking;Loading;Kinematics;Real-time systems;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812014&isnumber=9811357
95,"A. U. Raghunathan, D. K. Jha and D. Romeres, ""PyROBOCOP: Python-based Robotic Control & Optimization Package for Manipulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 985-991.","keywords: {Nonlinear equations;Automation;Estimation;Differential algebraic equations;Finite element analysis;Collision avoidance;Optimization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812069&isnumber=9811357
96,"Y. Shirai, D. K. Jha, A. U. Raghunathan and D. Romeres, ""Robust Pivoting: Exploiting Frictional Stability Using Bilevel Optimization,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 992-998.","keywords: {Uncertainty;Automation;Friction;Manipulators;Stability analysis;Robustness;Trajectory optimization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811812&isnumber=9811357
97,"C. Zhou, M. Lei, L. Zhao, Z. Wang and Y. Zheng, ""TOPP-MPC-Based Dual-Arm Dynamic Collaborative Manipulation for Multi-Object Nonprehensile Transportation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 999-1005.","keywords: {Automation;Dynamics;Force;Transportation;Collaboration;Robot sensing systems;Force sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812424&isnumber=9811357
98,"J. Ahn, C. Kim and C. Nam, ""Coordination of two robotic manipulators for object retrieval in clutter,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 1039-1045.","keywords: {Sequential analysis;Robot kinematics;Scalability;Switches;Manipulators;Resource management;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811978&isnumber=9811357
